stock,entry_date,exit_date,branch,z,spy_z,ret,ret_net,bench_ret,excess_ret
TGT,2021-01-25,2021-02-01,idiosyncratic,-2.3536266425720913,0.0544125200860924,-0.03460438288899459,-0.03560438288899459,-0.014928520310437787,-0.020675862578556803
TGT,2021-02-19,2021-02-26,market_wide,-2.3102886402807643,-1.2725696666014847,-0.028492701930371234,-0.029492701930371235,-0.02050309156782748,-0.008989610362543754
TGT,2021-03-02,2021-03-09,market_wide,-6.444406922912787,-1.4047062862726298,0.032797419934505134,0.03179741993450513,0.011454873998493431,0.020342545936011702
TGT,2021-04-26,2021-05-03,idiosyncratic,-3.7514157222718905,0.15339470218681234,0.03756805956405729,0.03656805956405729,0.01154801669229455,0.025020042871762738
TGT,2021-05-12,2021-05-19,market_wide,-3.5212857118648824,-7.250327227665126,0.08258439243698157,0.08158439243698157,0.02457754071166396,0.05700685172531761
TGT,2021-06-17,2021-06-24,market_wide,-2.4676438199818644,-1.7878716791663585,0.0372803694941386,0.0362803694941386,0.0075110386437815535,0.028769330850357044
TGT,2021-08-17,2021-08-24,market_wide,-7.050725339329604,-1.2249145905703105,-0.01570781332985094,-0.01670781332985094,-0.0059370233073372525,-0.010770790022513688
TGT,2021-08-27,2021-09-03,idiosyncratic,-2.438259550823624,0.4031662175115399,-0.019544201899650115,-0.020544201899650116,0.0029506563704639888,-0.023494858270114105
TGT,2021-09-09,2021-09-16,market_wide,-2.221571916406293,-2.0173648618299005,0.0061521102056203425,0.0051521102056203425,0.0004652363802100101,0.004686873825410332
TGT,2021-09-20,2021-09-27,market_wide,-2.918794053299903,-5.35368219580822,-0.014702254601965614,-0.015702254601965615,0.023729427657136037,-0.03943168225910165
TGT,2021-09-28,2021-10-05,market_wide,-5.335702669210372,-2.8177439256948373,-0.025188368347625056,-0.026188368347625057,-0.004540587391781314,-0.021647780955843743
TGT,2021-10-06,2021-10-13,market_wide,-2.439600470688771,-1.6098135743807016,0.043733173433872174,0.042733173433872174,0.0030948352920299183,0.039638338141842255
TGT,2021-11-05,2021-11-12,idiosyncratic,-3.7071308500998166,0.3557582131658672,0.022613633550667034,0.021613633550667033,0.01074617168507741,0.010867461865589623
TGT,2021-11-18,2021-11-26,idiosyncratic,-2.971497494365239,0.22925620875478459,-0.021741627118094353,-0.022741627118094354,-0.023968949948562135,0.0012273228304677808
TGT,2021-11-29,2021-12-06,market_wide,-2.3706544552510036,-1.6448373947045594,-0.02484337871491027,-0.02584337871491027,-0.015836431866724454,-0.010006946848185816
TGT,2021-12-08,2021-12-15,idiosyncratic,-3.2925451838652484,0.011914705052695094,-0.012312236009035082,-0.013312236009035083,0.02180872211360696,-0.03512095812264204
TGT,2021-12-17,2021-12-27,market_wide,-3.756470608225439,-1.6724532307565747,0.0035378420746894346,0.0025378420746894345,0.022212408251509386,-0.019674566176819952
TGT,2022-01-10,2022-01-18,market_wide,-2.0775492797396184,-2.6291479136697755,-0.032582855992676296,-0.0335828559926763,-0.016226065989879856,-0.01735679000279644
TGT,2022-01-19,2022-01-26,market_wide,-2.3345631943152805,-4.779684190609187,-0.05419064251747441,-0.05519064251747441,-0.026975102791456318,-0.02821553972601809
TGT,2022-01-27,2022-02-03,market_wide,-3.0664374847833304,-2.9026217980677873,0.004901610185687799,0.003901610185687799,0.03492712303239709,-0.03102551284670929
TGT,2022-02-07,2022-02-14,market_wide,-2.7522359171868325,-1.1370313340554705,-0.012873456302122444,-0.013873456302122444,-0.02468321596832912,0.010809759666206675
TGT,2022-02-15,2022-02-23,market_wide,-3.4925393074049773,-1.8516836248350905,-0.08340558938606768,-0.08440558938606768,-0.048053669052664616,-0.036351920333403065
TGT,2022-02-24,2022-03-03,market_wide,-3.1511600859022173,-2.8420718931833022,0.1685725029560421,0.1675725029560421,0.028514593276011357,0.13905790968003073
TGT,2022-03-31,2022-04-07,market_wide,-4.660278723766719,-1.3900445055151496,0.07525187018946311,0.07425187018946311,-0.00427481564392751,0.07852668583339062
TGT,2022-04-27,2022-05-04,market_wide,-3.0451535368757066,-2.988434364377649,0.02796876720005992,0.026968767200059918,0.03457076997601205,-0.0076020027759521325
TGT,2022-05-05,2022-05-12,market_wide,-2.8184502870688886,-2.870582407565919,-0.05845912028047362,-0.05945912028047362,-0.03229394275172959,-0.027165177528744033
TGT,2022-05-13,2022-05-20,market_wide,-2.3718768971664588,-2.3011440957695863,-0.29003619182682805,-0.29103619182682805,-0.03615614252497712,-0.25488004930185093
TGT,2022-05-23,2022-05-31,market_wide,-2.348226848980275,-1.8581556206291991,0.05185205370102186,0.05085205370102186,0.037449366659363825,0.013402687041658035
TGT,2022-06-07,2022-06-14,idiosyncratic,-2.2514345065819317,-0.19839902871722132,-0.0851391471608498,-0.0861391471608498,-0.08408529034544399,-0.002053856815405819
TGT,2022-06-15,2022-06-23,market_wide,-2.099721606584373,-2.3361315790612145,-0.004273226436543154,-0.005273226436543154,-0.008340112946257583,0.003066886509714429
TGT,2022-06-29,2022-07-07,market_wide,-2.334247970499987,-1.1744936804438761,0.05680096147523894,0.05580096147523894,0.01593243790029142,0.03986852357494752
TGT,2022-08-19,2022-08-26,market_wide,-2.6215408015713972,-1.0532144858529187,-0.03843375430185758,-0.03943375430185758,-0.044669877691605686,0.005236123389748104
TGT,2022-08-29,2022-09-06,market_wide,-3.233991544273181,-3.2039453696541242,0.03081463757354741,0.02981463757354741,-0.02657098492882548,0.05638562250237289
TGT,2022-09-16,2022-09-23,market_wide,-2.397750781115066,-3.4522008843901566,-0.0699612890144573,-0.07096128901445731,-0.04652463518869698,-0.024436653825760324
TGT,2022-09-26,2022-10-03,market_wide,-3.910883651670307,-3.9335842283467306,0.020711535950248328,0.019711535950248327,0.011711656124198111,0.007999879826050216
TGT,2022-10-14,2022-10-21,market_wide,-4.469264336932945,-2.496732199074482,0.09266228002435106,0.09166228002435106,0.05170912715046838,0.03995315287388268
TGT,2022-11-04,2022-11-11,market_wide,-2.4800107912588003,-2.1714849129597136,0.08576080659681984,0.08476080659681984,0.0648806679984184,0.01988013859840143
TGT,2022-11-16,2022-11-23,idiosyncratic,-2.840047965452964,-0.2787873325733805,0.05107110333470932,0.05007110333470932,0.02491057439381561,0.02516052894089371
TGT,2022-11-25,2022-12-02,idiosyncratic,-2.0778407175491407,-0.032767095337991915,0.00477424786211178,0.00377424786211178,-0.0016089395093269454,0.0053831873714387255
TGT,2022-12-05,2022-12-12,market_wide,-3.8542003509682448,-1.5350281320834345,-0.03162699911637723,-0.03262699911637723,0.005112492924208345,-0.037739492040585576
TGT,2022-12-14,2022-12-21,market_wide,-2.330554268210973,-1.409908623321389,-0.06694635074745647,-0.06794635074745647,-0.028921993021845283,-0.03902435772561119
TGT,2022-12-22,2022-12-30,market_wide,-3.0820041898199384,-2.6425800713850363,0.0544038677586709,0.0534038677586709,0.008844295407235858,0.04455957235143504
TGT,2023-02-09,2023-02-16,market_wide,-2.186459818432922,-1.9514055936919157,0.0248845179404642,0.0238845179404642,-0.0025167720041479047,0.026401289944612105
TGT,2023-02-21,2023-02-28,market_wide,-4.609733461493111,-5.4819192516399795,0.013716785617678307,0.012716785617678306,-0.006290539354203317,0.019007324971881623
TGT,2023-03-01,2023-03-08,market_wide,-3.4500788086045215,-2.8261252084622543,0.006834698040284692,0.005834698040284692,0.007543328083812639,-0.001708630043527947
TGT,2023-03-09,2023-03-16,market_wide,-4.046953573414916,-3.959729234856619,0.015002259629369075,0.014002259629369074,-0.001701875909790762,0.015704135539159836
TGT,2023-03-17,2023-03-24,market_wide,-2.1982621048889452,-1.8785347296784478,-0.01970392779603336,-0.02070392779603336,0.015652586469587115,-0.036356514265620477
TGT,2023-04-17,2023-04-24,idiosyncratic,-2.691971791234208,0.2512438141619666,0.007621180295515062,0.006621180295515062,0.0004999548153792333,0.006121225480135829
TGT,2023-04-25,2023-05-02,market_wide,-4.752786441171007,-4.058077143360386,-0.011991765125021425,-0.012991765125021426,-0.004156432995082504,-0.008835332129938922
TGT,2023-05-03,2023-05-10,market_wide,-3.1519404167402936,-2.1130893781159243,0.020443764013698962,0.01944376401369896,-0.006028162355301903,0.025471926369000863
TGT,2023-05-18,2023-05-25,idiosyncratic,-2.6703439921320773,1.506133819762514,-0.08710604448554193,-0.08810604448554193,-0.019121852064083344,-0.06898419242145859
TGT,2023-05-26,2023-06-05,idiosyncratic,-3.234657292582962,0.23864706520160514,-0.05995825613950212,-0.06095825613950212,0.005089819090135839,-0.06604807522963796
TGT,2023-06-06,2023-06-13,idiosyncratic,-2.568934907270449,0.020402328302757414,-0.029992464507363703,-0.030992464507363704,0.021108424632830802,-0.052100889140194506
TGT,2023-06-28,2023-07-06,market_wide,-2.3561127260224777,-1.650523206070352,-0.012304572914223932,-0.013304572914223933,-0.007533724887268889,-0.005770848026955044
TGT,2023-07-07,2023-07-14,market_wide,-4.000934840097813,-1.2262681408934235,0.006689590480515095,0.005689590480515095,0.03355804535030349,-0.027868454869788395
TGT,2023-07-17,2023-07-24,idiosyncratic,-3.4376165547354645,0.33446809205371736,0.04153504692993115,0.04053504692993115,0.019191493354274725,0.021343553575656427
TGT,2023-08-02,2023-08-09,market_wide,-2.6083925445820695,-3.7911654185072816,-0.022016002634305476,-0.023016002634305477,-0.019635203578654226,-0.0033807990556512513
TGT,2023-08-10,2023-08-17,market_wide,-3.0563913733061057,-2.7586605690552566,0.002332384390382636,0.0013323843903826358,-0.018344004342119136,0.01967638873250177
TGT,2023-08-22,2023-08-29,market_wide,-3.673704753001959,-2.282740496570168,0.00976468598057223,0.008764685980572229,0.02397238128233803,-0.0152076953017658
TGT,2023-09-01,2023-09-11,idiosyncratic,-2.0865589283586266,0.03221996946775701,-0.022705581837488387,-0.023705581837488388,-0.00012238930026420292,-0.023583192537224185
TGT,2023-09-12,2023-09-19,market_wide,-3.1197370395587942,-1.8087429438330576,-0.01821901344636323,-0.01921901344636323,-0.003000704000930776,-0.016218309445432455
TGT,2023-09-20,2023-09-27,market_wide,-2.501733609145596,-5.470967324339608,-0.08861390700464766,-0.08961390700464766,-0.03231639475102521,-0.05729751225362245
TGT,2023-09-28,2023-10-05,market_wide,-2.750383285375303,-2.4917083968451865,-0.040252023618645105,-0.041252023618645106,-0.01900369778600519,-0.022248325832639915
TGT,2023-10-09,2023-10-16,idiosyncratic,-2.6712036546432403,0.020228455672482725,0.0532336787041614,0.0522336787041614,0.0054039075946576975,0.046829771109503704
TGT,2023-10-23,2023-10-30,market_wide,-2.567820427976915,-3.27207361110655,0.011636725640250534,0.010636725640250533,-0.007274222334949565,0.017910947975200098
TGT,2023-11-10,2023-11-17,idiosyncratic,-2.3701770490109038,0.33825096318771053,0.21144095092597204,0.21044095092597204,0.040953374744376214,0.16948757618159582
TGT,2024-01-03,2024-01-10,market_wide,-2.0675135444815806,-3.083647271537395,0.03908551098551216,0.03808551098551216,0.010421075292066151,0.02766443569344601
TGT,2024-01-17,2024-01-24,market_wide,-3.1955711509027482,-1.1979776857815958,0.0033153953935225466,0.0023153953935225466,0.006256927703585324,-0.003941532310062778
TGT,2024-03-04,2024-03-11,idiosyncratic,-2.3703921837091246,-0.10426772226696267,0.11681841055953379,0.11581841055953379,0.013918604565587023,0.10189980599394677
TGT,2024-04-08,2024-04-15,market_wide,-2.8479371506738413,-1.503563894379382,-0.02763689973563266,-0.02863689973563266,-0.026200206960617645,-0.0024366927750150147
TGT,2024-04-16,2024-04-23,market_wide,-3.664995368962758,-3.228319919562997,0.019532193280061616,0.018532193280061615,0.006320826702473026,0.01221136657758859
TGT,2024-04-24,2024-05-01,market_wide,-2.303805882434335,-1.754215164690606,-0.05388884565379903,-0.054888845653799034,-0.015809024070651878,-0.039079821583147156
TGT,2024-05-02,2024-05-09,market_wide,-2.9329711041213185,-1.1156157427882551,0.039210754166030926,0.038210754166030925,0.025470134967757962,0.012740619198272962
TGT,2024-05-15,2024-05-22,idiosyncratic,-2.3727624471920223,0.8663569096336606,-0.09040703093818325,-0.09140703093818325,0.0002693512198364001,-0.09167638215801965
TGT,2024-05-23,2024-05-31,market_wide,-3.354641027246761,-1.1904328081326414,0.08136558569479346,0.08036558569479346,-0.002509151980811475,0.08287473767560494
TGT,2024-06-06,2024-06-13,idiosyncratic,-2.758437029545536,-0.003155811501485261,-0.0031007915262741825,-0.0041007915262741826,0.009259033636467962,-0.013359825162742145
TGT,2024-06-14,2024-06-24,idiosyncratic,-4.0220549166048105,0.0625319204748,0.06042788882406147,0.05942788882406147,0.020472772240368364,0.038955116583693106
TGT,2024-07-02,2024-07-10,idiosyncratic,-2.0369464185489785,2.0360325692550356,0.004952052247037209,0.003952052247037209,0.00934140191971955,-0.005389349672682341
TGT,2024-07-24,2024-07-31,market_wide,-3.4477383322261863,-4.904498869072357,0.027039656241014454,0.026039656241014453,0.022656778432220914,0.0033828778087935385
TGT,2024-08-01,2024-08-08,market_wide,-2.4849814634356897,-2.021649674384644,-0.0887633570943499,-0.0897633570943499,-0.024873746419387,-0.0648896106749629
TGT,2024-08-09,2024-08-16,market_wide,-2.043048672359406,-1.4757154897761016,0.06302598407312265,0.06202598407312265,0.02917534293874513,0.03285064113437752
TGT,2024-09-05,2024-09-12,market_wide,-2.52669250278278,-3.310410867521248,-0.022778021056160114,-0.023778021056160115,0.012742477020747822,-0.03652049807690794
TGT,2024-10-01,2024-10-08,market_wide,-3.1507605718809577,-1.1140948903187138,-0.0057819230535886,-0.0067819230535886,0.011997804467792417,-0.018779727521381018
TGT,2024-10-21,2024-10-28,idiosyncratic,-2.7415533633689417,-0.18109236702703901,-0.010668604876680088,-0.011668604876680089,-0.008847235711165302,-0.0028213691655147866
TGT,2024-10-29,2024-11-05,market_wide,-2.8144933741001004,-1.2572955802647048,0.020685603966399846,0.019685603966399845,0.001277008631824117,0.018408595334575728
TGT,2024-11-06,2024-11-13,idiosyncratic,-3.2283387258567533,1.9126486362107904,0.052277804720444854,0.05127780472044485,-0.0026569816278866343,0.05393478634833149
TGT,2024-11-20,2024-11-27,market_wide,-11.316252197969783,-1.8254144423253682,0.0687642892716831,0.0677642892716831,0.02255396581791902,0.04521032345376408
TGT,2024-12-04,2024-12-11,idiosyncratic,-2.629857597293061,0.7340435076740748,0.04543691918258763,0.04443691918258763,-0.013790822129210567,0.0582277413117982
TGT,2024-12-18,2024-12-26,market_wide,-2.2084908212216865,-11.988406310409376,0.04353486770001558,0.04253486770001558,0.015415493568964989,0.02711937413105059
TGT,2025-01-14,2025-01-22,market_wide,-2.3370482360234077,-2.5692426111622964,-0.005129369649359172,-0.006129369649359172,0.04387767583965729,-0.050007045489016466
TGT,2025-02-03,2025-02-10,market_wide,-3.1346418232800337,-3.1700902547930188,-0.021466903987240715,-0.022466903987240716,-0.008489492582883007,-0.013977411404357709
TGT,2025-02-12,2025-02-20,market_wide,-3.5948373435305574,-1.1273826116627736,0.0049412459980962,0.0039412459980962,0.027571150574226433,-0.023629904576130234
TGT,2025-02-21,2025-02-28,market_wide,-5.002401116705458,-3.3035691311345063,-0.00024132304855206677,-0.0012413230485520668,0.005511074308517605,-0.006752397357069672
TGT,2025-03-03,2025-03-10,market_wide,-3.6050295137888027,-3.0551980238635887,-0.0572210135428175,-0.0582210135428175,-0.029317676400949177,-0.028903337141868324
TGT,2025-03-11,2025-03-18,market_wide,-3.01967502863556,-3.5297485921662366,-0.07245479807524058,-0.07345479807524058,0.01109264725302439,-0.08454744532826497
TGT,2025-03-19,2025-03-26,market_wide,-2.3431040102025307,-1.6352883183258455,0.010958672934275215,0.009958672934275214,-0.0042413136535888185,0.014199986587864033
TGT,2025-03-28,2025-04-04,market_wide,-3.634446505791698,-3.845937905989737,-0.07650740563484748,-0.07750740563484748,-0.10053346745268033,0.023026061817832844
TGT,2025-04-07,2025-04-14,market_wide,-2.999717883709669,-3.3570530751774275,0.002860865190714268,0.001860865190714268,0.04475201184079314,-0.04289114665007887
TGT,2025-04-15,2025-04-23,market_wide,-2.595776965886323,-1.1371332766714457,0.0007602289800874296,-0.00023977101991257046,0.00524861055069703,-0.005488381570609601
TGT,2025-05-05,2025-05-12,idiosyncratic,-2.0004098165102824,-0.20467944170635663,0.07509045651893365,0.07409045651893365,0.04612779042637705,0.0279626660925566
TGT,2025-05-14,2025-05-21,idiosyncratic,-2.1406071535972813,0.07129070793209875,-0.023619655441710963,-0.024619655441710964,0.003343405214039974,-0.027963060655750938
TGT,2025-05-22,2025-05-30,market_wide,-2.393238554507806,-1.0589714666187933,-0.011045613106234087,-0.012045613106234088,0.010065498996604694,-0.02211111210283878
TGT,2025-06-04,2025-06-11,idiosyncratic,-2.5989758514173897,-0.030091459118630984,0.04439009027008933,0.04339009027008933,0.02718128537499065,0.016208804895098683
TGT,2025-06-13,2025-06-23,market_wide,-2.057135120316971,-1.4127836180667959,0.012163183666353605,0.011163183666353604,0.005004982218103082,0.006158201448250522
TGT,2025-06-25,2025-07-02,idiosyncratic,-2.1086639054900784,0.08697149425939649,0.09048606027845496,0.08948606027845496,0.03639043560076671,0.05309562467768825
TGT,2025-07-21,2025-07-28,idiosyncratic,-2.422762190837454,0.28043159047233834,0.0464064404947957,0.0454064404947957,0.007084856191226896,0.0383215843035688
TGT,2025-07-31,2025-08-07,market_wide,-3.7343751134578826,-1.3200368961830116,0.051442795706668765,0.050442795706668764,0.0010092320723942283,0.049433563634274535
TGT,2025-08-20,2025-08-27,market_wide,-7.609939881502192,-1.4013538983163774,-0.007396994082324304,-0.008396994082324305,0.005799687744633353,-0.014196681826957658
TGT,2025-08-28,2025-09-05,idiosyncratic,-2.3666771150992494,0.6424348938851633,-0.037599551038387746,-0.03859955103838775,-0.00804041148946344,-0.030559139548924308
TGT,2025-09-08,2025-09-15,idiosyncratic,-3.065023542082289,-0.10474279486271437,-0.03213117427944423,-0.03313117427944423,0.02025335510350157,-0.0533845293829458
TGT,2025-09-16,2025-09-23,idiosyncratic,-2.4656651229893587,-0.1410087281223057,-0.029759203519128308,-0.03075920351912831,0.011492024955508828,-0.04225122847463714
TGT,2025-09-24,2025-10-01,market_wide,-2.0621942535925433,-1.2107546719473652,0.009398806975272622,0.008398806975272621,0.0008188991431414827,0.007579907832131139
TGT,2025-10-10,2025-10-17,market_wide,-7.466360314383475,-5.68383549640935,0.062083487945107985,0.061083487945107984,0.029858841524197155,0.03122464642091083
TGT,2025-11-04,2025-11-11,market_wide,-4.094004717770572,-1.7325099345301582,0.017781677249055328,0.016781677249055327,0.019866181122942583,-0.0030845038738872566
TGT,2025-11-17,2025-11-24,market_wide,-3.2151590799025356,-3.2249712789681273,-0.04452993370432823,-0.04552993370432823,-0.006145659642432966,-0.039384274061895264
TGT,2025-12-23,2025-12-31,idiosyncratic,-2.663492852935475,0.15262590350029806,0.0365853587568703,0.0355853587568703,-0.0007863087294134319,0.03637166748628373
TGT,2026-01-27,2026-02-03,idiosyncratic,-2.9912470477338933,0.06495407307627295,0.0691642824916594,0.0681642824916594,0.016135986122858936,0.052028296368800464
TGT,2026-02-23,2026-03-02,market_wide,-2.1837407749583138,-2.4499647129770206,-0.0014998741146514671,-0.002499874114651467,0.005947247586738813,-0.008447121701390281
TGT,2026-03-17,2026-03-24,market_wide,-2.1902318680697075,-1.980702339146387,-0.007194298159791002,-0.008194298159791003,-0.024502144957444627,0.016307846797653625
TGT,2026-04-13,2026-04-20,idiosyncratic,-3.703433778621306,0.3650746200218449,0.10434326403116034,0.10334326403116034,0.021868343663288492,0.08147492036787185
TGT,2026-05-01,2026-05-08,idiosyncratic,-2.1523571401787605,0.4965275678213649,-0.028241106104168634,-0.029241106104168635,0.03224298551682536,-0.061484091620994
TGT,2026-05-11,2026-05-18,idiosyncratic,-7.051234395342339,0.18179075513334989,0.05172140741345976,0.05072140741345976,-0.001589643282627895,0.05231105069608766
TGT,2026-06-01,2026-06-08,idiosyncratic,-2.0177360012003325,0.275028268249806,0.002101680729348354,0.0011016807293483541,-0.018534858009760846,0.0196365387391092
TGT,2026-07-06,2026-07-13,idiosyncratic,-3.268078211067053,0.6697025131686772,0.06875500197137185,0.06775500197137185,-0.003888580137386022,0.07164358210875788
TGT,2026-07-23,2026-07-30,market_wide,-2.080449357941439,-3.8690428835220816,0.07458355962337704,0.07358355962337704,0.011970262112223073,0.061613297511153964
TGT,2026-09-08,2026-09-15,market_wide,-3.080227581336409,-2.020110400694813,-0.05107253687227942,-0.05207253687227942,-0.013974664666982162,-0.038097872205297256
BLK,2015-07-10,2015-07-17,market_wide,-2.4907902788120646,-1.2636876983450724,0.04442329228653508,0.043423292286535076,0.021559446477355415,0.02186384580917966
BLK,2015-07-24,2015-07-31,market_wide,-2.5152646997388337,-2.944076718473155,-0.014908830489181568,-0.01590883048918157,0.021551102566563785,-0.037459933055745354
BLK,2015-08-03,2015-08-10,market_wide,-2.7619927833499944,-1.60161552338621,0.002658809981236132,0.001658809981236132,0.0015185990269090954,0.00014021095432703665
BLK,2015-08-11,2015-08-18,market_wide,-3.7588273368229363,-2.1455369210613595,-0.0038786634357909078,-0.004878663435790908,0.001450386123491798,-0.006329049559282706
BLK,2015-08-19,2015-08-26,market_wide,-3.8022981632568977,-2.404745109891012,-0.062395571209117984,-0.06339557120911798,-0.06298513684351814,-0.00041043436559984325
BLK,2015-08-31,2015-09-08,market_wide,-2.0580050307237276,-1.5752087145854365,-0.0034384006487169216,-0.004438400648716922,0.00028938946562040435,-0.004727790114337326
BLK,2015-09-09,2015-09-16,market_wide,-2.448787977638659,-1.1986214777811546,0.05640738533042566,0.05540738533042566,0.026796905250557446,0.028610480079868217
BLK,2015-09-24,2015-10-01,market_wide,-2.764794580489643,-3.2967746108669687,-0.015273993747733305,-0.016273993747733306,-0.0024944886111490927,-0.013779505136584214
BLK,2015-11-12,2015-11-19,market_wide,-3.6431827233192093,-5.1177982014745895,0.03861304676855082,0.03761304676855082,0.017476613952625675,0.020136432815925143
BLK,2015-12-03,2015-12-10,market_wide,-4.09716001940284,-7.871238135268209,-0.01917638003364852,-0.020176380033648522,-0.008991841734002803,-0.011184538299645719
BLK,2015-12-11,2015-12-18,market_wide,-5.948682208202107,-4.705110879386308,-0.0040584633720645025,-0.0050584633720645025,-0.0022694765968576114,-0.002788986775206891
BLK,2015-12-21,2015-12-29,market_wide,-2.358715498443849,-2.24568517007836,0.05544467770317052,0.05444467770317052,0.026892537564177532,0.027552140138992987
BLK,2016-01-06,2016-01-13,market_wide,-2.2688764898405847,-3.840430521693715,-0.07738664881342106,-0.07838664881342106,-0.04996101777533446,-0.028425631038086596
BLK,2016-01-14,2016-01-22,market_wide,-2.223464202570238,-2.4188090649803025,-0.0304516819356363,-0.0314516819356363,-0.01790972022728654,-0.013541961708349759
BLK,2016-01-25,2016-02-01,market_wide,-2.876766986104104,-2.248010440752538,0.07776483842759019,0.07676483842759019,0.031653212878999915,0.04511162554859027
BLK,2016-02-08,2016-02-16,market_wide,-2.682057403306017,-3.7393735852273946,0.07159379731588,0.07059379731588,0.03410127194973023,0.036492525366149775
BLK,2016-04-05,2016-04-12,market_wide,-3.1094042086963802,-2.0147098910471146,0.013470826034895023,0.012470826034895022,0.005581260446343439,0.006889565588551583
BLK,2016-04-29,2016-05-06,market_wide,-3.0029150918049545,-4.54185281311845,-0.0008977436097032943,-0.0018977436097032943,-0.01077177655685957,0.008874032947156274
BLK,2016-05-09,2016-05-16,market_wide,-2.2759971964755206,-2.127929914110934,-0.008957945570282844,-0.009957945570282845,0.001376263491146723,-0.011334209061429568
BLK,2016-05-17,2016-05-24,market_wide,-3.3186144401926096,-3.285489687938395,0.03543378931296526,0.03443378931296526,0.019896399059402103,0.014537390253563154
BLK,2016-06-09,2016-06-16,idiosyncratic,-3.914327030806175,-0.2869953135686275,-0.05168196060803698,-0.05268196060803698,-0.01598944655852863,-0.03669251404950835
BLK,2016-06-17,2016-06-24,market_wide,-2.0883221194066155,-2.678435570558819,-0.02740736061742366,-0.02840736061742366,-0.008486684937538458,-0.019920675679885202
BLK,2016-06-27,2016-07-05,market_wide,-5.534216922391298,-5.930540758939446,0.051761670662644255,0.050761670662644254,0.0352372011452835,0.01552446951736075
BLK,2016-08-11,2016-08-18,idiosyncratic,-2.3212909082045274,0.5187781779499706,0.009254399478798803,0.008254399478798802,0.00533268240491358,0.0029217170738852216
BLK,2016-09-09,2016-09-16,market_wide,-4.860989695767233,-8.791225783241764,0.010464208291566468,0.009464208291566467,0.0028143179048794043,0.006649890386687063
BLK,2016-09-26,2016-10-03,market_wide,-3.3215264153360153,-1.7188789664463393,-0.0017468811798383443,-0.0027468811798383444,0.011602844930675316,-0.014349726110513661
BLK,2016-10-04,2016-10-11,market_wide,-3.541173527596612,-2.189239366465673,-0.011684307434837615,-0.012684307434837616,-0.018590868194333643,0.005906560759496027
BLK,2016-10-12,2016-10-19,market_wide,-3.7517403415881225,-3.0486929421193127,0.004613992319905336,0.0036139923199053356,0.0020919001610206767,0.001522092158884659
BLK,2016-10-20,2016-10-27,market_wide,-3.155363895878233,-1.839448242888559,-0.025460616147268467,-0.026460616147268468,0.003175021976867143,-0.02963563812413561
BLK,2016-10-28,2016-11-04,market_wide,-2.5969579075371194,-3.347536887493603,0.017987136831117523,0.016987136831117522,-0.014052753410605634,0.031039890241723156
BLK,2016-12-02,2016-12-09,market_wide,-2.2105924006669566,-2.0155825052590615,0.05260892437657594,0.05160892437657594,0.033412722605510536,0.0181962017710654
BLK,2016-12-22,2016-12-30,market_wide,-3.9381579872872545,-1.3118365927375089,-0.01699761250854337,-0.01799761250854337,-0.013872847686473566,-0.004124764822069804
BLK,2017-01-05,2017-01-12,idiosyncratic,-2.6859123753104766,-0.1800512935466391,-0.011109977675601845,-0.012109977675601846,0.005818882405706827,-0.017928860081308673
BLK,2017-01-13,2017-01-23,idiosyncratic,-2.479264796184558,-0.13174037189494495,-0.003400541473036922,-0.004400541473036922,-0.014975961701114038,0.010575420228077115
BLK,2017-01-26,2017-02-02,idiosyncratic,-2.4514261803054866,-0.23013424781972378,-0.020505192239372083,-0.021505192239372084,-0.009150965838769731,-0.012354226400602353
BLK,2017-02-03,2017-02-10,idiosyncratic,-2.0466450346711014,-0.20969383884084195,0.012936413999727892,0.01193641399972789,0.005339546937392248,0.006596867062335643
BLK,2017-03-06,2017-03-13,market_wide,-2.5780592740231487,-1.5362376032271767,-0.007145333727484604,-0.008145333727484605,-0.00019784886813678515,-0.00794748485934782
BLK,2017-03-14,2017-03-21,market_wide,-3.15833720440848,-2.852884317781265,-0.021210855294849562,-0.022210855294849563,-0.0035805894251358383,-0.018630265869713725
BLK,2017-03-22,2017-03-29,market_wide,-3.5881327585297766,-3.072988839493807,0.010493582105227217,0.009493582105227216,0.006843754258453849,0.002649827846773367
BLK,2017-04-12,2017-04-20,market_wide,-2.0961649115954843,-5.573521831442406,0.0003934037518975586,-0.0006065962481024414,0.010373552330268154,-0.010980148578370597
BLK,2017-05-08,2017-05-15,idiosyncratic,-3.132332826634036,-0.06345436951960964,0.01825399689558771,0.01725399689558771,0.001615365331719909,0.0156386315638678
BLK,2017-05-17,2017-05-24,market_wide,-2.2847565360829756,-7.704482343536438,0.03294506938135977,0.03194506938135977,0.019503653524052256,0.012441415857307514
BLK,2017-06-23,2017-06-30,market_wide,-2.1871697829920542,-2.1724130798181562,0.0018737327134503712,0.0008737327134503712,-0.006313740348120378,0.007187473061570749
BLK,2017-07-17,2017-07-24,idiosyncratic,-2.5417533873740763,-0.020559572682963746,0.008689468495545416,0.007689468495545416,0.0005630019624247584,0.0071264665331206576
BLK,2017-07-27,2017-08-03,idiosyncratic,-2.6992521614020784,-0.22658629561058682,0.0011752214378109027,0.0001752214378109027,0.004044866807677794,-0.003869645369866891
