stock,entry_date,exit_date,branch,z,spy_z,vr,streak_len,streak_decline,ret,ret_net,bench_ret,excess_ret
GILD,2023-11-08,2023-11-15,idiosyncratic,2.780023532367359,0.031681743105266086,2.2525209462874276,3.0,-0.045225988622174314,-0.0367137641630233,-0.0377137641630233,0.04166857700451487,-0.07938234116753817
GILD,2024-01-22,2024-01-29,idiosyncratic,6.708044534012326,0.276003108677901,3.0255601679464568,1.0,-0.10150074698912404,0.008160107853495857,0.007160107853495857,0.002186022303419133,0.004974085550076724
GILD,2024-02-08,2024-02-15,idiosyncratic,2.3414921885829734,0.051580070036103716,1.1202055590925206,2.0,-0.050437265819190044,-0.00582681892867698,-0.00682681892867698,0.005460532303827481,-0.012287351232504462
GILD,2024-04-04,2024-04-11,market_wide,2.350531247673534,-5.998025777898056,1.1655862146709663,4.0,-0.05051175544532207,-0.012940482426473943,-0.013940482426473944,0.003970535634074901,-0.017911018060548844
GILD,2024-05-29,2024-06-05,market_wide,3.2021300867622533,-2.2242325069268825,1.0361744887102495,4.0,-0.06342175616776917,0.0059843479707208935,0.0049843479707208935,0.01638353057526931,-0.011399182604548419
GILD,2024-08-07,2024-08-14,market_wide,2.0658161149122463,-3.043131444858853,0.6169806929120487,3.0,-0.036081695627464785,0.0018917389854824496,0.0008917389854824495,0.035603372897276664,-0.034711633911794215
GILD,2024-11-13,2024-11-20,idiosyncratic,3.1306248157225904,-0.12412340928820768,1.4670148790496933,2.0,-0.04534687653552104,-0.04318237779204914,-0.04418237779204914,-0.017696271904409144,-0.02648610588764
GILD,2025-01-08,2025-01-16,market_wide,2.1461512806188017,-2.015973519190857,1.982294176570918,5.0,-0.03496819065983907,0.028157991348610523,0.027157991348610522,0.019501324631576278,0.007656666717034244
GILD,2025-02-07,2025-02-14,market_wide,2.550019761352105,-2.29642647624068,1.0305778364494698,2.0,-0.036226712952536474,0.08371516876531726,0.08271516876531726,0.022957291634092103,0.05975787713122516
GILD,2025-03-13,2025-03-20,market_wide,2.142547020176612,-3.3670484677556045,0.6316857911434176,4.0,-0.03457958935879148,-0.059434927618466915,-0.060434927618466916,0.02409950027517449,-0.0845344278936414
GILD,2025-04-04,2025-04-11,market_wide,2.5540728460271227,-6.375243630816407,1.3220502010703286,1.0,-0.04573366118088464,-0.033752850431586046,-0.034752850431586046,0.033618887654403906,-0.06837173808598995
GILD,2025-05-14,2025-05-21,idiosyncratic,2.7053881640852513,0.07129075781537318,1.0415474502193582,2.0,-0.052398294329041153,0.0949380436437266,0.0939380436437266,0.0033433618801612663,0.09059468176356533
GILD,2025-09-16,2025-09-23,idiosyncratic,2.75137970738053,-0.14098944016922654,0.7907785956103589,3.0,-0.05286040159758433,0.03193213296936093,0.030932132969360926,0.01149201721565718,0.019440115753703746
GILD,2025-11-07,2025-11-14,market_wide,2.515032326231574,-2.973192851163003,1.3216363185747817,1.0,-0.03695302663720514,0.05200268378369288,0.05100268378369288,0.008376463141320789,0.04262622064237209
GILD,2026-03-20,2026-03-27,market_wide,3.5886731800155736,-4.1102005545052105,2.867061824535868,4.0,-0.05509266335630758,-0.021572702224102347,-0.022572702224102348,-0.009045223906114952,-0.013527478317987396
GILD,2026-04-22,2026-04-29,idiosyncratic,3.0728808578587583,0.08375151982362143,1.348899051149298,6.0,-0.053755887079799475,-0.03054923966843026,-0.03154923966843026,0.007953742180168533,-0.039502981848598795
GILD,2026-06-02,2026-06-09,idiosyncratic,3.5536251674422923,0.12574185983425532,1.1978427981380129,3.0,-0.06350023635520656,-0.01622639243269608,-0.01722639243269608,-0.021108793910908252,0.003882401478212172
GILD,2026-06-10,2026-06-17,market_wide,3.2082551842352305,-3.7836609884351025,1.0543420926938876,4.0,-0.05960662557690007,0.039467084380425455,0.038467084380425454,0.022341666108568692,0.016125418271856762
GILD,2026-07-10,2026-07-17,idiosyncratic,2.4389022153357094,0.44958571123860097,0.6565768850868781,3.0,-0.047887916395748215,0.034275610648295096,0.033275610648295095,8.666727117789819e-05,0.0331889433771172
GILD,2026-07-21,2026-07-28,market_wide,2.1169024267900705,-1.4824451938462249,1.3246438410572972,3.0,-0.04416737620558289,0.031010183374712286,0.030010183374712285,0.009737576793579006,0.02027260658113328
GILD,2026-09-10,2026-09-17,market_wide,2.028900182174619,-4.136060238426495,1.1587253309103789,4.0,-0.04238857439621855,0.04785476834236224,0.04685476834236224,0.0022891216460707575,0.04456564669629148
EMR,2015-12-11,2015-12-18,market_wide,3.4748582786535636,-4.705092452280874,1.4113149200635384,5.0,-0.07504609678573204,-0.01956872518755981,-0.02056872518755981,-0.002269552439903788,-0.018299172747656023
EMR,2016-01-07,2016-01-14,market_wide,3.448813914330351,-4.912739946252244,1.5090513694604444,5.0,-0.08077419629129837,-0.017485015850513985,-0.018485015850513986,-0.012960511028925703,-0.005524504821588283
EMR,2016-06-24,2016-07-01,market_wide,2.492303550281904,-5.88217362736108,3.0318240852131124,1.0,-0.05291549665304547,0.026952246798672697,0.025952246798672696,0.02439382863557471,0.0015584181630979854
EMR,2016-08-02,2016-08-09,market_wide,3.2594961868213552,-4.757369238785415,2.4067484857133796,2.0,-0.051341743759308354,0.024514420939755643,0.023514420939755643,0.015337753945513732,0.00817666699424191
EMR,2016-10-11,2016-10-18,market_wide,3.0510222838538423,-4.844487757478962,1.1863189161924075,4.0,-0.054013582585669455,-0.01791734780217291,-0.018917347802172912,0.0024656375692624355,-0.021382985371435348
EMR,2017-04-13,2017-04-21,market_wide,2.2794984524913926,-6.369729648618237,1.210158424544294,2.0,-0.031139947810188116,0.019526396889252062,0.01852639688925206,0.013835054114651912,0.004691342774600149
EMR,2017-06-21,2017-06-28,market_wide,4.213336223051098,-2.353731214567666,0.8123380583788032,2.0,-0.0446400001485416,0.007162633708731381,0.006162633708731381,0.01252307314281409,-0.006360439434082709
EMR,2017-08-18,2017-08-25,market_wide,2.4883963440223296,-2.977256205087171,0.9342176747555233,4.0,-0.02733531515856129,0.009655132642228725,0.008655132642228724,0.00378256820837497,0.004872564433853754
EMR,2017-11-01,2017-11-08,idiosyncratic,5.456354835259753,-0.27675357919930893,1.5645258654628487,3.0,-0.04912419872265463,-0.02419277693117916,-0.02519277693117916,0.013479396500821972,-0.03867217343200113
EMR,2017-11-15,2017-11-22,market_wide,2.4130799855274967,-4.931525862510332,1.084955680370996,3.0,-0.0327867761901565,0.04695023820081601,0.04595023820081601,0.019220715726725013,0.026729522474090994
EMR,2018-02-02,2018-02-09,market_wide,2.0459796043015017,-6.382002060583913,1.454779819538955,1.0,-0.027693528912448744,-0.021255456999476507,-0.02225545699947651,-0.05242716720399154,0.030171710204515034
EMR,2018-02-28,2018-03-07,market_wide,2.2533394423618818,-1.8859225375586222,1.2973128844839372,2.0,-0.0335920249874906,-0.02068665366628064,-0.021686653666280642,0.007365650162800774,-0.029052303829081416
EMR,2018-03-23,2018-04-02,market_wide,3.1303193956776316,-4.724748241214629,0.76090572517036,2.0,-0.05326785749344819,-0.016033108754708203,-0.017033108754708204,-0.002852446883722326,-0.014180661870985878
EMR,2018-06-21,2018-06-28,market_wide,2.981294495129462,-4.862988793678841,1.3806602937826413,5.0,-0.05075468350438009,-0.008814711146667209,-0.00981471114666721,-0.019775603732001934,0.009960892585334724
EMR,2018-10-09,2018-10-16,market_wide,2.762891000723122,-2.9552057987706792,1.2938499013210534,4.0,-0.03234852955927601,-0.03171893027666872,-0.03271893027666872,-0.022876064043176658,-0.009842866233492065
EMR,2018-10-23,2018-10-30,market_wide,4.429626483039269,-3.2220390900009424,1.611527263640537,4.0,-0.06797250001284022,-0.016819076350376494,-0.017819076350376495,-0.012849889091730016,-0.004969187258646479
EMR,2018-11-12,2018-11-19,market_wide,2.3565378535005563,-1.5620160759639115,1.0814913022607264,4.0,-0.0499078778614575,0.029119883600008167,0.028119883600008166,-0.002708090389855422,0.03082797398986359
EMR,2018-12-04,2018-12-12,market_wide,2.0100255472677,-1.6532049770292605,1.9512267808662118,1.0,-0.04661632186205712,-0.06961161211884692,-0.07061161211884692,-0.020384572634818632,-0.05022703948402829
EMR,2018-12-13,2018-12-20,market_wide,4.288102272150237,-2.4675351380507156,1.3383453365231655,7.0,-0.11806581098279183,-0.06635905231445083,-0.06735905231445083,-0.06726640754944246,-9.264476500836505e-05
EMR,2019-07-10,2019-07-17,idiosyncratic,2.5283033840173923,-0.05950954303372682,0.9236623616236163,7.0,-0.04526371247038542,0.015227599297642058,0.014227599297642057,0.003818450750649127,0.01040914854699293
EMR,2019-08-01,2019-08-08,market_wide,3.840733299696891,-4.04683739858893,1.5864248737307447,2.0,-0.06732082154940522,-0.03170798139477515,-0.032707981394775154,-0.004149307075688835,-0.02855867431908632
EMR,2020-01-27,2020-02-03,market_wide,3.137297341679989,-3.875678427303415,1.3347506793529116,2.0,-0.04961992455795821,-0.015459431173615368,-0.01645943117361537,-0.017240341588043773,0.000780910414428404
EMR,2020-02-10,2020-02-18,idiosyncratic,3.135576268714389,0.16823284684961515,0.807436474977124,3.0,-0.03446890308006107,-0.020072450893819815,-0.021072450893819816,0.003345271325265964,-0.02441772221908578
EMR,2020-02-24,2020-03-02,market_wide,3.4960762541868275,-7.995182099944483,1.2111852553705882,1.0,-0.04022725923103868,-0.04176899042124271,-0.042768990421242714,-0.037220115729589165,-0.005548874691653549
EMR,2020-03-03,2020-03-10,market_wide,2.4945881722120915,-2.3315729911598817,1.26035858282577,1.0,-0.0386124918296928,-0.15500457696295888,-0.15600457696295889,-0.022993422352104997,-0.1330111546108539
EMR,2020-03-12,2020-03-19,market_wide,5.1004170548266385,-4.991574408504648,1.2347383940411443,2.0,-0.14259211456214144,-0.0034647745078523196,-0.00446477450785232,0.01140873318954716,-0.01587350769739948
EMR,2020-03-23,2020-03-30,market_wide,5.110641575784039,-3.3033310641850275,0.7536206989531881,2.0,-0.17253319099530426,0.22452711735415387,0.22352711735415387,0.1543937630968324,0.06913335425732148
EMR,2020-05-01,2020-05-08,market_wide,2.02736594293749,-1.744297101999595,0.8879172239769517,2.0,-0.08938558384900441,0.0429448682352811,0.041944868235281096,0.036260211513733376,0.005684656721547721
EMR,2020-06-11,2020-06-18,market_wide,2.9495095263956497,-3.0341193697629154,1.2582431124549898,3.0,-0.12793872773446432,0.015381959709095838,0.014381959709095837,0.032490285227244176,-0.018108325518148338
EMR,2020-09-21,2020-09-28,market_wide,2.1789248753656842,-4.025318857337885,1.1040061909871672,2.0,-0.059487528963301395,0.008310278149043615,0.007310278149043615,0.009370362671058619,-0.0020600845220150035
EMR,2020-10-28,2020-11-04,market_wide,3.350910468668386,-6.301369399519228,1.4070981034212875,3.0,-0.07183665054220056,0.048623217210920444,0.04762321721092044,0.04842464437279426,-0.0008014271618738134
EMR,2020-12-01,2020-12-08,idiosyncratic,2.1513697652199752,0.7476919065223132,1.3722219496639356,4.0,-0.052283045448262226,0.07351234682903529,0.07251234682903529,0.01748172693230332,0.05503061989673197
EMR,2021-01-27,2021-02-03,market_wide,2.8999948092188554,-3.189252997243673,2.0680791733670922,5.0,-0.05770811859859711,0.052313864238700436,0.051313864238700435,0.02260617573845014,0.028707688500250295
EMR,2021-06-17,2021-06-24,market_wide,4.199046933006285,-1.7878554073491677,1.3573708857981623,2.0,-0.04654732287555984,0.014146182985421918,0.013146182985421917,0.00751101698205936,0.005635166003362557
EMR,2021-07-19,2021-07-26,market_wide,3.613296124128603,-5.952416735908065,1.6142698545706666,2.0,-0.047807680313665925,0.04828937155655111,0.04728937155655111,0.026923605892863023,0.020365765663688085
EMR,2021-08-19,2021-08-26,market_wide,2.0755720501909285,-3.143883249928176,1.627480175906368,5.0,-0.027662978862761013,0.028746192738398513,0.027746192738398512,0.010371769578127576,0.017374423160270935
EMR,2021-09-09,2021-09-16,market_wide,4.514556308283187,-2.0174148585069176,2.0368123173703268,4.0,-0.05316920064120376,-0.012989854718874039,-0.01398985471887404,0.0004652417086785654,-0.014455096427552605
EMR,2021-09-17,2021-09-24,market_wide,2.0270318493730732,-3.2768875168729217,1.8126763875823142,2.0,-0.028893620795531264,-0.0015551220928013976,-0.0025551220928013976,0.011458155718876872,-0.01401327781167827
EMR,2021-10-12,2021-10-19,market_wide,3.3546854450709187,-1.5818691495039985,1.1547234676670892,3.0,-0.05157188003727971,0.044411051129451096,0.043411051129451095,0.03810575981507247,0.005305291314378624
EMR,2021-11-03,2021-11-10,idiosyncratic,2.843204183815783,0.8596886182605296,1.9016328514591248,1.0,-0.04872695907955404,0.023881833143668763,0.02288183314366876,0.009424001679618987,0.013457831464049774
EMR,2021-11-26,2021-12-03,market_wide,2.394360950850785,-6.272979825524453,0.8751486250600825,2.0,-0.04403513410038819,-0.00033230546238005587,-0.001332305462380056,-0.014296422738396153,0.012964117276016096
EMR,2021-12-20,2021-12-28,market_wide,2.6369687209662303,-3.5811423821619397,0.97501314422744,2.0,-0.04718289077780557,0.038341007834584495,0.037341007834584494,0.03461274428438399,0.002728263550200505
EMR,2022-01-20,2022-01-27,market_wide,2.072607367923323,-4.025515115342,0.9166808849456862,3.0,-0.03919134889477192,-0.032247926421222206,-0.03324792642122221,-0.017993670637220127,-0.01525425578400208
EMR,2022-02-23,2022-03-02,market_wide,2.2615942263313036,-4.182239383916613,0.8042945997234311,4.0,-0.0517368376991133,0.02551996808926793,0.02451996808926793,0.03930626776006729,-0.014786299670799363
EMR,2022-04-11,2022-04-19,market_wide,2.533428013367345,-4.341383357867976,1.0510737239081522,6.0,-0.053241473662478715,0.026937388157040942,0.02593738815704094,0.015583087371299653,0.010354300785741288
EMR,2022-04-25,2022-05-02,market_wide,2.1839776713307173,-3.16566717624595,0.9690335769858662,3.0,-0.05075140007560417,-0.019303750789051777,-0.020303750789051778,-0.02065015033732054,0.00034639954826876096
EMR,2022-05-09,2022-05-16,market_wide,3.319948806553753,-4.4102758405991045,1.3418890412234428,3.0,-0.07587026589840945,0.006710787160612464,0.005710787160612464,0.007448637896093402,-0.0017378507354809383
EMR,2022-06-13,2022-06-21,market_wide,2.4715977702185814,-5.155602711331066,1.2583037139343185,4.0,-0.06828330625983697,-0.05933432327793975,-0.06033432327793975,-0.0031355514884543467,-0.0571987717894854
EMR,2022-09-16,2022-09-23,market_wide,3.146545085942333,-3.452186275857684,1.8664566816400308,4.0,-0.08590458807523683,-0.055875319932532364,-0.056875319932532364,-0.046524691301261245,-0.01035062863127112
EMR,2022-09-26,2022-10-03,market_wide,2.6541026271539727,-3.9335804346371304,0.9754483706579515,5.0,-0.08115556177124156,0.03281373782850627,0.03181373782850627,0.011711666898092998,0.020102070930413274
EMR,2023-01-17,2023-01-24,idiosyncratic,3.254234409783788,-0.10597799203628674,3.3138842850685553,3.0,-0.0708756433944448,-0.019289760241454457,-0.020289760241454458,0.003429358844142749,-0.023719119085597207
EMR,2023-02-09,2023-02-16,market_wide,2.3218861875938943,-1.9514088831321041,1.7505133602820575,2.0,-0.06613290277372975,0.012516485822985368,0.011516485822985367,-0.002516771555080455,0.014033257378065822
EMR,2023-03-13,2023-03-20,market_wide,2.163997487510879,-3.474751443997067,0.9461532369943891,5.0,-0.06024087497588468,0.004517559448723452,0.0035175594487234516,0.01629795959659064,-0.012780400147867188
EMR,2023-04-26,2023-05-03,market_wide,2.2222513317265857,-3.6206154018549817,0.7405145982286476,6.0,-0.05488729033245326,0.01624649683062085,0.015246496830620848,-0.0014371872476337533,0.0166836840782546
EMR,2023-09-21,2023-09-28,market_wide,2.5374810248174944,-6.543494272714987,0.7332569138869374,3.0,-0.031322150225075195,0.005389255647719748,0.004389255647719748,-0.014293778662013978,0.018683034309733726
EMR,2023-10-05,2023-10-12,market_wide,2.9566617814528553,-2.381743928840448,1.1528109797890302,5.0,-0.0352542766907596,0.02628505978033502,0.025285059780335017,0.009514314355786535,0.015770745424548482
EMR,2023-10-18,2023-10-25,market_wide,2.490260025059118,-1.3786406897674863,1.016328485940938,2.0,-0.027503986626405418,-0.051974322625557456,-0.05297432262555746,-0.028062374528870393,-0.024911948096687064
EMR,2023-11-07,2023-11-14,idiosyncratic,5.97773324858097,0.13857642625366434,2.9190600061206715,2.0,-0.07643790024023925,0.04250049357079644,0.04150049357079644,0.023186934070915655,0.018313559499880783
EMR,2024-01-31,2024-02-07,market_wide,2.6403812017517727,-1.3929085034533524,1.526376703912211,4.0,-0.046861902648625574,0.13474319614983576,0.13374319614983576,0.010132754026071833,0.12361044212376393
EMR,2024-04-17,2024-04-24,market_wide,2.8671271208201743,-3.12841876762588,1.2248662705879865,7.0,-0.04238251971345735,-0.0017302355437269767,-0.0027302355437269768,0.01480656668246838,-0.017536802226195358
EMR,2024-06-04,2024-06-11,market_wide,3.646511682547082,-1.1363174150324764,1.284418922893939,2.0,-0.04716466100285168,0.006924095199195124,0.005924095199195124,0.011136624911819215,-0.005212529712624091
EMR,2024-07-24,2024-07-31,market_wide,2.113040503654467,-4.904483739085057,0.8320730853577879,2.0,-0.03182547862353748,0.02656022371706923,0.02556022371706923,0.022656766198497325,0.002903457518571906
EMR,2024-08-01,2024-08-08,market_wide,2.386538648968581,-2.02166510783501,1.0771363097186732,1.0,-0.034326806824503765,-0.07498436309988488,-0.07598436309988488,-0.024873695723044542,-0.051110667376840335
EMR,2024-09-04,2024-09-11,market_wide,2.0563802019072277,-3.8169522833397123,1.0834788464399534,2.0,-0.042983255463708306,-0.009418900862095958,-0.010418900862095959,0.0013961641577877604,-0.01181506501988372
