stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,market_depth_10d
MMM,5,0.01,2025-06-04,2025-06-11,143.486083984375,143.8477020263672,hold_days,0.002520230756535069,0.001520230756535069,2,2025-06-02,0.019454809180355914,-0.017934578423820846,0.004162119228958041
MMM,5,0.01,2026-06-18,2026-06-26,159.9000244140625,163.29515075683594,hold_days,0.02123280690678153,0.02023280690678153,1,2026-06-17,0.014094070219402344,0.006138736687379187,0.02027786387801046
MMM,5,0.01,2026-07-09,2026-07-16,154.66294860839844,161.06492614746094,hold_days,0.041393091213281386,0.040393091213281385,1,2026-07-08,0.011278930997386638,0.029114160215894747,0.00934060699652981
ABT,5,0.01,2015-09-11,2015-09-18,35.09716796875,35.032501220703125,hold_days,-0.0018425061561790912,-0.002842506156179091,1,2015-09-10,0.001934097172854754,-0.004776603329033845,0.014955364208476247
ABT,5,0.01,2016-01-15,2016-01-25,33.175140380859375,32.45500183105469,hold_days,-0.021707174153215547,-0.022707174153215548,2,2016-01-13,-0.008456902575036396,-0.014250271578179152,0.08061305443444437
ABT,5,0.01,2016-03-03,2016-03-10,31.767602920532227,31.93946647644043,hold_days,0.00541002594177864,0.00441002594177864,3,2016-02-29,-0.00042831980898661026,0.00483834575076525,-0.004172768957079589
ABT,5,0.01,2016-03-16,2016-03-23,32.880550384521484,33.371551513671875,hold_days,0.01493287440168678,0.013932874401686779,1,2016-03-15,0.00626410234365804,0.007668772058028739,-0.005724686638146205
ABT,5,0.01,2016-06-28,2016-07-06,30.924291610717773,33.6165771484375,hold_days,0.08706054035483968,0.08606054035483968,1,2016-06-27,0.04713701094293121,0.038923529411908464,0.03700066745582199
ABT,5,0.01,2016-09-14,2016-09-21,33.80708312988281,34.72659683227539,hold_days,0.027198847616042965,0.026198847616042964,1,2016-09-13,0.018217201485739132,0.007981646130303832,0.028481214710718208
ABT,5,0.01,2017-02-09,2017-02-16,35.69331359863281,37.08613204956055,hold_days,0.039021830995850326,0.038021830995850325,1,2017-02-08,0.021118590757023936,0.01690324023882639,-0.005551646012880379
ABT,5,0.01,2017-03-08,2017-03-15,38.0594367980957,38.02588653564453,hold_days,-0.0008815228304389633,-0.0018815228304389633,1,2017-03-07,0.008418937513252844,-0.010300460343691809,0.013327623817866958
ABT,5,0.01,2017-05-19,2017-05-26,36.43503189086914,37.74351119995117,hold_days,0.03591267088776573,0.03491267088776573,1,2017-05-18,0.017212764253755175,0.017699906634010554,0.00959436463600006
ABT,5,0.01,2017-07-07,2017-07-14,40.892333984375,41.51759338378906,resistance,0.01529038180244191,0.01429038180244191,1,2017-07-06,0.011677966829826802,0.002612414972615107,0.002358428958461455
ABT,5,0.01,2017-08-11,2017-08-18,41.20351791381836,41.3732795715332,hold_days,0.00412007678737325,0.00312007678737325,1,2017-08-10,-0.00882819008677882,0.01194826687415207,0.013837739195076143
ABT,5,0.01,2017-11-02,2017-11-09,46.37810134887695,47.299354553222656,hold_days,0.019863969795046676,0.018863969795046676,1,2017-11-01,0.0034377312912710067,0.015426238503775669,0.0023713826292371875
ABT,5,0.01,2018-06-28,2018-07-06,52.7665901184082,53.53305435180664,hold_days,0.014525559291939993,0.013525559291939993,1,2018-06-27,0.014325115746012695,-0.0007995564540727029,0.027591752481836446
