stock,entry_date,entry_price,exit_date,exit_price,exit_reason,ret,ret_net,real_confirms,bench_ret,excess_ret,market_depth_10d
ABT,2016-03-03,31.767606735229492,2016-03-10,31.939470291137695,hold_days,0.005410025292135412,0.004410025292135412,True,-0.0004283533507110082,0.00483837864284642,-0.00417271095902145
ABT,2017-07-10,40.715049743652344,2017-07-14,41.51759338378906,resistance,0.019711228285109517,0.018711228285109516,True,0.010399822836418826,0.00831140544869069,0.0010964348831364811
ABT,2018-05-31,52.990501403808594,2018-06-07,54.4115104675293,resistance,0.026816297752913387,0.025816297752913386,False,0.0278785561353474,-0.0020622583824340124,0.015572168826030148
ABT,2018-06-29,52.525447845458984,2018-07-09,53.77421188354492,hold_days,0.023774457702103957,0.022774457702103956,True,0.021871410692591686,0.00090304700951227,0.02153577684366286
ABT,2018-10-26,58.19032669067383,2018-11-02,60.970001220703125,hold_days,0.047768670294727755,0.046768670294727754,True,0.024792654819040694,0.02197601547568706,0.05560460143058113
ABT,2019-05-17,66.56808471679688,2019-05-24,67.45306396484375,hold_days,0.013294347461127565,0.012294347461127564,False,-0.0094143586264126,0.021708706087540164,0.028136671146941624
ABT,2019-05-31,66.708251953125,2019-06-07,70.74774932861328,hold_days,0.06055468787170115,0.05955468787170115,True,0.04438328464198826,0.015171403229712888,0.04280998501023954
ABT,2020-02-07,77.923095703125,2020-02-14,79.51044464111328,hold_days,0.020370711964984523,0.01937071196498452,True,0.01207954566346836,0.007291166301516161,0.005572143554051424
ABT,2020-07-28,89.27397155761719,2020-08-04,89.33654022216797,hold_days,0.0007008612192234143,-0.00029913878077658575,False,0.004318808101732907,-0.004617946882509493,0.01532464490563644
ABT,2020-08-14,89.39017486572266,2020-08-21,91.54467010498047,hold_days,0.024102148166665893,0.023102148166665892,True,-0.004896721745333954,0.027998869911999846,0.0057905536650071365
ABT,2020-10-19,96.90872955322266,2020-10-26,97.76981353759766,hold_days,0.008885515147550205,0.007885515147550204,True,-0.009937797085640243,0.017823312233190447,0.02527355379835139
ABT,2021-03-12,105.10722351074219,2021-03-19,108.2952880859375,hold_days,0.030331545908160118,0.029331545908160117,False,-0.004590229873825069,0.033921775781985186,-0.003990605680947923
ABT,2022-09-02,94.48146057128906,2022-09-12,100.74027252197266,hold_days,0.06624381029716542,0.06524381029716542,True,0.037177628848112265,0.02806618144905315,0.06111262078272928
